agency.added_date,agency.agency_id,agency.agency_status,agency.agency_type.agency_type_name,agency.agency_type.default_pop_family,agency.campus,agency.change_timestamp,agency.change_user,agency.city,agency.city.city_name,agency.department,agency.dormant_year,agency.fid_code,agency.field_office.field_office_alpha_code,agency.field_office.field_office_code,agency.field_office.field_office_name,agency.field_office.field_office_numeric_code,agency.judicial_dist_code,agency.legacy_notify_agency,agency.legacy_ori,agency.ncic_agency_name,agency.ori,agency.population_family.population_family_desc,agency.population_family.population_family_name,agency.population_family.sort_order,agency.pub_agency_name,agency.special_mailing_address,agency.special_mailing_group,agency.state.division.division_code,agency.state.division.division_desc,agency.state.division.division_name,agency.state.division.region.region_code,agency.state.division.region.region_desc,agency.state.division.region.region_name,agency.state.state_abbr,agency.state.state_code,agency.state.state_fips_code,agency.state.state_name,agency.state.state_postal_abbr,agency.state.state_pub_freq_months,agency.submitting_agency.agency_email,agency.submitting_agency.agency_name,agency.submitting_agency.agency_website,agency.submitting_agency.comments,agency.submitting_agency.notify_agency,agency.submitting_agency.sai,agency.submitting_agency.state.division.division_code,agency.submitting_agency.state.division.division_desc,agency.submitting_agency.state.division.division_name,agency.submitting_agency.state.division.region.region_code,agency.submitting_agency.state.division.region.region_desc,agency.submitting_agency.state.division.region.region_name,agency.submitting_agency.state.state_abbr,agency.submitting_agency.state.state_code,agency.submitting_agency.state.state_fips_code,agency.submitting_agency.state.state_name,agency.submitting_agency.state.state_postal_abbr,agency.submitting_agency.state.state_pub_freq_months,agency.tribe,agency.ucr_agency_name,arrestees,cargo_theft_flag,cleared_except_date,cleared_except.cleared_except_code,cleared_except.cleared_except_name,did,ff_line_number,incident_date,incident_hour,incident_status,offenders,offenses,property,report_date_flag,submission_date,victims
1991-04-30T00:00:00+00:00,14930,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Cleveland,,,,CV,,Cleveland,3170,305N,Y,OHCLP0000,CLEVELAND,OHCLP0000,City (1-7),City,2,Cleveland,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,CLEVELAND,1,,,N,Not Applicable,,,2014-04-15T00:00:00+00:00,8,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14435,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Kenton,,,,CV,,Cleveland,3170,305N,Y,OH0330200,KENTON,OH0330200,City (1-7),City,2,Kenton,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,KENTON,0,,,N,Not Applicable,,,2014-06-21T00:00:00+00:00,0,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14831,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Newton Falls,,,,CV,,Cleveland,3170,305N,Y,OH0780500,NEWTON FALLS,OH0780500,City (1-7),City,2,Newton Falls,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,NEWTON FALLS,0,,,N,Not Applicable,,,2014-06-04T00:00:00+00:00,1,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14321,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Reynoldsburg,,,,CI,,Cincinnati,3160,310S,Y,OH0250800,REYNOLDSBURG,OH0250800,City (1-7),City,2,Reynoldsburg,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,REYNOLDSBURG,0,,,N,Not Applicable,,,2014-08-25T00:00:00+00:00,20,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14321,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Reynoldsburg,,,,CI,,Cincinnati,3160,310S,Y,OH0250800,REYNOLDSBURG,OH0250800,City (1-7),City,2,Reynoldsburg,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,REYNOLDSBURG,0,,,N,Not Applicable,,,2014-05-16T00:00:00+00:00,23,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14930,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Cleveland,,,,CV,,Cleveland,3170,305N,Y,OHCLP0000,CLEVELAND,OHCLP0000,City (1-7),City,2,Cleveland,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,CLEVELAND,0,,,N,Not Applicable,,,2014-02-15T00:00:00+00:00,0,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14797,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Akron,,,,CV,,Cleveland,3170,305N,Y,OH0770100,AKRON,OH0770100,City (1-7),City,2,Akron,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,AKRON,0,,,N,Not Applicable,,,2014-01-14T00:00:00+00:00,21,0,2,2,1,,,1
1991-04-30T00:00:00+00:00,14518,A,County,3,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,,,,,CI,,Cincinnati,3160,310S,Y,OH0450000,LICKING,OH0450000,"County (8A-8D,9A-9D)",County,3,Licking,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,LICKING,0,,,N,Not Applicable,,,2014-07-11T00:00:00+00:00,0,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14930,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Cleveland,,,,CV,,Cleveland,3170,305N,Y,OHCLP0000,CLEVELAND,OHCLP0000,City (1-7),City,2,Cleveland,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,CLEVELAND,0,,,N,Not Applicable,,,2014-10-07T00:00:00+00:00,0,0,5,2,1,,,2
1991-04-30T00:00:00+00:00,14931,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Columbus,,,,CI,,Cincinnati,3160,310S,Y,OHCOP0000,COLUMBUS,OHCOP0000,City (1-7),City,2,Columbus,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,COLUMBUS,0,,,N,Not Applicable,,,2014-10-24T00:00:00+00:00,14,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14929,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Cincinnati,,,,CI,,Cincinnati,3160,310S,Y,OHCIP0000,CINCINNATI,OHCIP0000,City (1-7),City,2,Cincinnati,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,CINCINNATI,0,,,N,Not Applicable,,,2014-08-12T00:00:00+00:00,1,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14348,A,County,3,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,,,,,CV,,Cleveland,3170,305N,Y,OH0260000,FULTON,OH0260000,"County (8A-8D,9A-9D)",County,3,Fulton,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,FULTON,0,,,N,Not Applicable,,,2014-08-29T00:00:00+00:00,23,0,1,2,0,R,,3
1991-04-30T00:00:00+00:00,14931,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Columbus,,,,CI,,Cincinnati,3160,310S,Y,OHCOP0000,COLUMBUS,OHCOP0000,City (1-7),City,2,Columbus,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,COLUMBUS,1,,,N,Not Applicable,,,2014-09-12T00:00:00+00:00,5,0,1,1,0,R,,1
1991-04-30T00:00:00+00:00,14229,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Cleveland,,,,CV,,Cleveland,3170,305N,Y,OH0182000,GARFIELD HEIGHTS,OH0182000,City (1-7),City,2,Garfield Heights,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,GARFIELD HEIGHTS,0,,,N,Not Applicable,,,2014-04-16T00:00:00+00:00,20,0,1,1,0,R,,1
1991-04-30T00:00:00+00:00,14906,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Bowling Green,,,,CV,,Cleveland,3170,305N,Y,OH0870100,BOWLING GREEN,OH0870100,City (1-7),City,2,Bowling Green,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,BOWLING GREEN,0,,,N,Not Applicable,,,2014-02-04T00:00:00+00:00,14,0,1,1,0,R,,1
1991-04-30T00:00:00+00:00,14085,A,County,3,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,,,,,CV,,Cleveland,3170,305N,Y,OH0040000,ASHTABULA,OH0040000,"County (8A-8D,9A-9D)",County,3,Ashtabula,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,ASHTABULA,0,,,N,Not Applicable,,,2014-11-20T00:00:00+00:00,19,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14661,A,County,3,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,,,,,CI,,Cincinnati,3160,310S,Y,OH0580000,MORGAN,OH0580000,"County (8A-8D,9A-9D)",County,3,Morgan,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,MORGAN,0,,,N,Not Applicable,,,2014-01-06T00:00:00+00:00,21,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14648,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Dayton,,,,CI,,Cincinnati,3160,310S,Y,OH0571400,HUBER HEIGHTS,OH0571400,City (1-7),City,2,Huber Heights,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,HUBER HEIGHTS,0,,,N,Not Applicable,,,2014-11-01T00:00:00+00:00,23,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14931,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Columbus,,,,CI,,Cincinnati,3160,310S,Y,OHCOP0000,COLUMBUS,OHCOP0000,City (1-7),City,2,Columbus,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,COLUMBUS,0,,,N,Not Applicable,,,2014-06-10T00:00:00+00:00,23,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14797,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Akron,,,,CV,,Cleveland,3170,305N,Y,OH0770100,AKRON,OH0770100,City (1-7),City,2,Akron,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,AKRON,0,,,N,Not Applicable,,,2014-11-01T00:00:00+00:00,21,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14304,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Lancaster,,,,CI,,Cincinnati,3160,310S,Y,OH0230100,LANCASTER,OH0230100,City (1-7),City,2,Lancaster,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,LANCASTER,0,,,N,Not Applicable,,,2014-06-16T00:00:00+00:00,12,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14931,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Columbus,,,,CI,,Cincinnati,3160,310S,Y,OHCOP0000,COLUMBUS,OHCOP0000,City (1-7),City,2,Columbus,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,COLUMBUS,0,,,N,Not Applicable,,,2014-11-12T00:00:00+00:00,0,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14532,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Bellefontaine,,,,CI,,Cincinnati,3160,310S,Y,OH0460100,BELLEFONTAINE,OH0460100,City (1-7),City,2,Bellefontaine,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,BELLEFONTAINE,0,,,N,Not Applicable,,,2014-11-24T00:00:00+00:00,19,0,1,1,0,R,,1
1991-04-30T00:00:00+00:00,14798,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Barberton,,,,CV,,Cleveland,3170,305N,Y,OH0770200,BARBERTON,OH0770200,City (1-7),City,2,Barberton,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,BARBERTON,0,,,N,Not Applicable,,,2014-08-01T00:00:00+00:00,15,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14213,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Beachwood,,,,CV,,Cleveland,3170,305N,Y,OH0180200,BEACHWOOD,OH0180200,City (1-7),City,2,Beachwood,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,BEACHWOOD,0,,,N,Not Applicable,,,2014-02-07T00:00:00+00:00,22,0,2,1,0,,,1
1991-04-30T00:00:00+00:00,14594,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Marion,,,,CV,,Cleveland,3170,305N,Y,OH0510100,MARION,OH0510100,City (1-7),City,2,Marion,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,MARION,0,,,N,Not Applicable,,,2014-06-15T00:00:00+00:00,19,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14304,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Lancaster,,,,CI,,Cincinnati,3160,310S,Y,OH0230100,LANCASTER,OH0230100,City (1-7),City,2,Lancaster,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,LANCASTER,0,,,N,Not Applicable,,,2014-08-14T00:00:00+00:00,22,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14594,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Marion,,,,CV,,Cleveland,3170,305N,Y,OH0510100,MARION,OH0510100,City (1-7),City,2,Marion,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,MARION,0,,,N,Not Applicable,,,2014-12-16T00:00:00+00:00,0,0,1,2,1,,,1
1991-04-30T00:00:00+00:00,14879,A,County,3,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,,,,,CI,,Cincinnati,3160,310S,Y,OH0840000,WASHINGTON,OH0840000,"County (8A-8D,9A-9D)",County,3,Washington,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,WASHINGTON,0,,,N,Not Applicable,,,2014-10-06T00:00:00+00:00,16,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14930,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Cleveland,,,,CV,,Cleveland,3170,305N,Y,OHCLP0000,CLEVELAND,OHCLP0000,City (1-7),City,2,Cleveland,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,CLEVELAND,0,,,N,Not Applicable,,,2014-11-28T00:00:00+00:00,12,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14147,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,West Chester,,,,CI,,Cincinnati,3160,310S,Y,OH0091500,WEST CHESTER TOWNSHIP,OH0091500,City (1-7),City,2,West Chester Township,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,WEST CHESTER TOWNSHIP,0,,,N,Not Applicable,,,2014-05-18T00:00:00+00:00,18,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14324,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Columbus,,,,CI,,Cincinnati,3160,310S,Y,OH0251100,WHITEHALL,OH0251100,City (1-7),City,2,Whitehall,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,WHITEHALL,0,,,N,Not Applicable,,,2014-08-29T00:00:00+00:00,15,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14930,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Cleveland,,,,CV,,Cleveland,3170,305N,Y,OHCLP0000,CLEVELAND,OHCLP0000,City (1-7),City,2,Cleveland,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,CLEVELAND,0,,2014-04-04T00:00:00+00:00,D,Victim Refused to Cooperate,,,2014-03-07T00:00:00+00:00,15,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14323,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Westerville,,,,CI,,Cincinnati,3160,310S,Y,OH0251000,WESTERVILLE,OH0251000,City (1-7),City,2,Westerville,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,WESTERVILLE,0,,,N,Not Applicable,,,2014-12-05T00:00:00+00:00,16,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14931,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Columbus,,,,CI,,Cincinnati,3160,310S,Y,OHCOP0000,COLUMBUS,OHCOP0000,City (1-7),City,2,Columbus,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,COLUMBUS,0,,,N,Not Applicable,,,2014-09-06T00:00:00+00:00,2,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14158,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Urbana,,,,CI,,Cincinnati,3160,310S,Y,OH0110200,URBANA,OH0110200,City (1-7),City,2,Urbana,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,URBANA,1,,,N,Not Applicable,,,2014-01-01T00:00:00+00:00,0,0,1,2,0,,,2
1991-04-30T00:00:00+00:00,14931,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Columbus,,,,CI,,Cincinnati,3160,310S,Y,OHCOP0000,COLUMBUS,OHCOP0000,City (1-7),City,2,Columbus,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,COLUMBUS,0,,,N,Not Applicable,,,2014-12-24T00:00:00+00:00,3,0,2,1,0,,,1
1991-04-30T00:00:00+00:00,14759,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Portsmouth,,,,CI,,Cincinnati,3160,310S,Y,OH0730200,PORTSMOUTH,OH0730200,City (1-7),City,2,Portsmouth,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,PORTSMOUTH,0,,,N,Not Applicable,,,2014-07-08T00:00:00+00:00,15,0,1,1,0,R,,1
1991-04-30T00:00:00+00:00,14636,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Dayton,,,,CI,,Cincinnati,3160,310S,Y,OH0570200,DAYTON,OH0570200,City (1-7),City,2,Dayton,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,DAYTON,1,,,N,Not Applicable,,,2014-06-05T00:00:00+00:00,0,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14931,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Columbus,,,,CI,,Cincinnati,3160,310S,Y,OHCOP0000,COLUMBUS,OHCOP0000,City (1-7),City,2,Columbus,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,COLUMBUS,0,,,N,Not Applicable,,,2014-10-28T00:00:00+00:00,22,0,1,1,0,,,1
1991-04-30T00:00:00+00:00,14931,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Columbus,,,,CI,,Cincinnati,3160,310S,Y,OHCOP0000,COLUMBUS,OHCOP0000,City (1-7),City,2,Columbus,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,COLUMBUS,0,,,N,Not Applicable,,,2014-08-17T00:00:00+00:00,21,0,1,2,1,,,1
1991-04-30T00:00:00+00:00,14178,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Goshen,,,,CI,,Cincinnati,3160,310S,Y,OH0131400,GOSHEN TOWNSHIP,OH0131400,City (1-7),City,2,"Goshen Township, Clermont County",N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,GOSHEN TOWNSHIP,0,,,N,Not Applicable,,,2014-08-27T00:00:00+00:00,0,0,2,2,3,,,2
1991-04-30T00:00:00+00:00,14931,A,City,2,,2014-08-06T14:47:07+00:00,MIG2014_UCR,,Columbus,,,,CI,,Cincinnati,3160,310S,Y,OHCOP0000,COLUMBUS,OHCOP0000,City (1-7),City,2,Columbus,N,9,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,Ohio Department of Public Safety Office of Criminal Justice Services,www.ocjs.ohio.gov,,,OHUCR0001,3,,East North Central,2,Region II,Midwest,OH,34,39,Ohio,OH,12,,COLUMBUS,0,,,N,Not Applicable,,,2014-10-17T00:00:00+00:00,0,0,1,1,0,,,1
